category,report_type,stock_symbol,year,month,value_type
Borrowings_balance-sheet,balance-sheet,ULTRACEMCO,2023,3,11058.0
Borrowings_balance-sheet,balance-sheet,ULTRACEMCO,2024,3,11403.0
Borrowings_balance-sheet,balance-sheet,ULTRACEMCO,2024,9,16964.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2013,3,7010.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2014,3,7671.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2015,3,9183.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2016,3,8631.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2017,3,9343.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2018,3,11280.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2019,3,17438.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2020,3,17151.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2021,3,20282.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2022,3,22077.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2023,3,25998.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2024,3,29167.0
Other Liabilities_balance-sheet,balance-sheet,ULTRACEMCO,2024,9,29282.0
Total Liabilities,balance-sheet,ULTRACEMCO,2013,3,29582.0
Total Liabilities,balance-sheet,ULTRACEMCO,2014,3,32185.0
Total Liabilities,balance-sheet,ULTRACEMCO,2015,3,38053.0
Total Liabilities,balance-sheet,ULTRACEMCO,2016,3,41193.0
Total Liabilities,balance-sheet,ULTRACEMCO,2017,3,42209.0
Total Liabilities,balance-sheet,ULTRACEMCO,2018,3,57141.0
Total Liabilities,balance-sheet,ULTRACEMCO,2019,3,76525.0
Total Liabilities,balance-sheet,ULTRACEMCO,2020,3,79214.0
Total Liabilities,balance-sheet,ULTRACEMCO,2021,3,86176.0
Total Liabilities,balance-sheet,ULTRACEMCO,2022,3,83811.0
Total Liabilities,balance-sheet,ULTRACEMCO,2023,3,91380.0
Total Liabilities,balance-sheet,ULTRACEMCO,2024,3,100797.0
Total Liabilities,balance-sheet,ULTRACEMCO,2024,9,107611.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2013,3,15050.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2014,3,18100.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2015,3,23343.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2016,3,25309.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2017,3,25904.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2018,3,39715.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2019,3,56645.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2020,3,57151.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2021,3,55412.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2022,3,55488.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2023,3,59579.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2024,3,62878.0
Fixed Assets_balance-sheet,balance-sheet,ULTRACEMCO,2024,9,68042.0
CWIP,balance-sheet,ULTRACEMCO,2013,3,3601.0
CWIP,balance-sheet,ULTRACEMCO,2014,3,2186.0
CWIP,balance-sheet,ULTRACEMCO,2015,3,2250.0
CWIP,balance-sheet,ULTRACEMCO,2016,3,1469.0
CWIP,balance-sheet,ULTRACEMCO,2017,3,921.0
CWIP,balance-sheet,ULTRACEMCO,2018,3,1511.0
CWIP,balance-sheet,ULTRACEMCO,2019,3,1153.0
CWIP,balance-sheet,ULTRACEMCO,2020,3,920.0
CWIP,balance-sheet,ULTRACEMCO,2021,3,1687.0
CWIP,balance-sheet,ULTRACEMCO,2022,3,4785.0
CWIP,balance-sheet,ULTRACEMCO,2023,3,4040.0
CWIP,balance-sheet,ULTRACEMCO,2024,3,6811.0
CWIP,balance-sheet,ULTRACEMCO,2024,9,6410.0
Investments,balance-sheet,ULTRACEMCO,2013,3,4709.0
Investments,balance-sheet,ULTRACEMCO,2014,3,4862.0
Investments,balance-sheet,ULTRACEMCO,2015,3,4500.0
Investments,balance-sheet,ULTRACEMCO,2016,3,5095.0
Investments,balance-sheet,ULTRACEMCO,2017,3,6691.0
Investments,balance-sheet,ULTRACEMCO,2018,3,5447.0
Investments,balance-sheet,ULTRACEMCO,2019,3,2921.0
Investments,balance-sheet,ULTRACEMCO,2020,3,5929.0
Investments,balance-sheet,ULTRACEMCO,2021,3,12178.0
Investments,balance-sheet,ULTRACEMCO,2022,3,6336.0
Investments,balance-sheet,ULTRACEMCO,2023,3,7297.0
Investments,balance-sheet,ULTRACEMCO,2024,3,8249.0
Investments,balance-sheet,ULTRACEMCO,2024,9,7579.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2013,3,6222.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2014,3,7037.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2015,3,7961.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2016,3,9319.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2017,3,8693.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2018,3,10468.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2019,3,15806.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2020,3,15215.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2021,3,16900.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2022,3,17203.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2023,3,20464.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2024,3,22859.0
Other Assets_balance-sheet,balance-sheet,ULTRACEMCO,2024,9,25579.0
Total Assets,balance-sheet,ULTRACEMCO,2013,3,29582.0
Total Assets,balance-sheet,ULTRACEMCO,2014,3,32185.0
Total Assets,balance-sheet,ULTRACEMCO,2015,3,38053.0
Total Assets,balance-sheet,ULTRACEMCO,2016,3,41193.0
Total Assets,balance-sheet,ULTRACEMCO,2017,3,42209.0
Total Assets,balance-sheet,ULTRACEMCO,2018,3,57141.0
Total Assets,balance-sheet,ULTRACEMCO,2019,3,76525.0
Total Assets,balance-sheet,ULTRACEMCO,2020,3,79214.0
Total Assets,balance-sheet,ULTRACEMCO,2021,3,86176.0
Total Assets,balance-sheet,ULTRACEMCO,2022,3,83811.0
Total Assets,balance-sheet,ULTRACEMCO,2023,3,91380.0
Total Assets,balance-sheet,ULTRACEMCO,2024,3,100797.0
Total Assets,balance-sheet,ULTRACEMCO,2024,9,107611.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2013,3,3618.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2014,3,3455.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2015,3,4190.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2016,3,4526.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2017,3,5005.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2018,3,3888.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2019,3,5956.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2020,3,8972.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2021,3,12500.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2022,3,9283.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2023,3,9069.0
Cash from Operating Activity_cash-flow,cash-flow,ULTRACEMCO,2024,3,10898.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2013,3,-4362.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2014,3,-2342.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2015,3,-2144.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2016,3,-3673.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2017,3,-2501.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2018,3,1866.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2019,3,1165.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2020,3,-4192.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2021,3,-8856.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2022,3,2257.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2023,3,-7188.0
Cash from Investing Activity_cash-flow,cash-flow,ULTRACEMCO,2024,3,-8789.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2013,3,715.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2014,3,-949.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2015,3,-2110.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2016,3,-844.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2017,3,-2535.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2018,3,-5735.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2019,3,-6757.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2020,3,-5076.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2021,3,-4356.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2022,3,-12498.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2023,3,-1631.0
Cash from Financing Activity_cash-flow,cash-flow,ULTRACEMCO,2024,3,-1926.0
Net Cash Flow,cash-flow,ULTRACEMCO,2013,3,-30.0
Net Cash Flow,cash-flow,ULTRACEMCO,2014,3,164.0
Net Cash Flow,cash-flow,ULTRACEMCO,2015,3,-63.0
Net Cash Flow,cash-flow,ULTRACEMCO,2016,3,8.0
Net Cash Flow,cash-flow,ULTRACEMCO,2017,3,-31.0
Net Cash Flow,cash-flow,ULTRACEMCO,2018,3,18.0
Net Cash Flow,cash-flow,ULTRACEMCO,2019,3,364.0
Net Cash Flow,cash-flow,ULTRACEMCO,2020,3,-295.0
Net Cash Flow,cash-flow,ULTRACEMCO,2021,3,-712.0
Net Cash Flow,cash-flow,ULTRACEMCO,2022,3,-958.0
Net Cash Flow,cash-flow,ULTRACEMCO,2023,3,250.0
Net Cash Flow,cash-flow,ULTRACEMCO,2024,3,183.0
Sales_quarters,quarters,ULTRACEMCO,2021,9,12017.0
Sales_quarters,quarters,ULTRACEMCO,2021,12,12985.0
Sales_quarters,quarters,ULTRACEMCO,2022,3,15767.0
Sales_quarters,quarters,ULTRACEMCO,2022,6,15164.0
Sales_quarters,quarters,ULTRACEMCO,2022,9,13893.0
Sales_quarters,quarters,ULTRACEMCO,2022,12,15521.0
Sales_quarters,quarters,ULTRACEMCO,2023,3,18662.0
Sales_quarters,quarters,ULTRACEMCO,2023,6,17737.0
Sales_quarters,quarters,ULTRACEMCO,2023,9,16012.0
Sales_quarters,quarters,ULTRACEMCO,2023,12,16740.0
Sales_quarters,quarters,ULTRACEMCO,2024,3,20419.0
Sales_quarters,quarters,ULTRACEMCO,2024,6,18070.0
Sales_quarters,quarters,ULTRACEMCO,2024,9,15635.0
Expenses_quarters,quarters,ULTRACEMCO,2021,9,9302.0
Expenses_quarters,quarters,ULTRACEMCO,2021,12,10566.0
Expenses_quarters,quarters,ULTRACEMCO,2022,3,12695.0
Expenses_quarters,quarters,ULTRACEMCO,2022,6,12069.0
Expenses_quarters,quarters,ULTRACEMCO,2022,9,12028.0
Expenses_quarters,quarters,ULTRACEMCO,2022,12,13185.0
Expenses_quarters,quarters,ULTRACEMCO,2023,3,15340.0
Expenses_quarters,quarters,ULTRACEMCO,2023,6,14688.0
Expenses_quarters,quarters,ULTRACEMCO,2023,9,13461.0
Expenses_quarters,quarters,ULTRACEMCO,2023,12,13485.0
Expenses_quarters,quarters,ULTRACEMCO,2024,3,16305.0
Expenses_quarters,quarters,ULTRACEMCO,2024,6,15030.0
Expenses_quarters,quarters,ULTRACEMCO,2024,9,13618.0
Operating Profit,quarters,ULTRACEMCO,2021,9,2715.0
Operating Profit,quarters,ULTRACEMCO,2021,12,2419.0
Operating Profit,quarters,ULTRACEMCO,2022,3,3073.0
Operating Profit,quarters,ULTRACEMCO,2022,6,3095.0
Operating Profit,quarters,ULTRACEMCO,2022,9,1865.0
Operating Profit,quarters,ULTRACEMCO,2022,12,2336.0
Operating Profit,quarters,ULTRACEMCO,2023,3,3322.0
Operating Profit,quarters,ULTRACEMCO,2023,6,3049.0
Operating Profit,quarters,ULTRACEMCO,2023,9,2551.0
Operating Profit,quarters,ULTRACEMCO,2023,12,3255.0
Operating Profit,quarters,ULTRACEMCO,2024,3,4114.0
Operating Profit,quarters,ULTRACEMCO,2024,6,3039.0
Operating Profit,quarters,ULTRACEMCO,2024,9,2017.0
OPM %,quarters,ULTRACEMCO,2021,9,0.23
OPM %,quarters,ULTRACEMCO,2021,12,0.19
OPM %,quarters,ULTRACEMCO,2022,3,0.19
OPM %,quarters,ULTRACEMCO,2022,6,0.2
OPM %,quarters,ULTRACEMCO,2022,9,0.13
OPM %,quarters,ULTRACEMCO,2022,12,0.15
OPM %,quarters,ULTRACEMCO,2023,3,0.18
OPM %,quarters,ULTRACEMCO,2023,6,0.17
OPM %,quarters,ULTRACEMCO,2023,9,0.16
OPM %,quarters,ULTRACEMCO,2023,12,0.19
OPM %,quarters,ULTRACEMCO,2024,3,0.2
OPM %,quarters,ULTRACEMCO,2024,6,0.17
OPM %,quarters,ULTRACEMCO,2024,9,0.13
Other Income_quarters,quarters,ULTRACEMCO,2021,9,140.0
Other Income_quarters,quarters,ULTRACEMCO,2021,12,71.0
Other Income_quarters,quarters,ULTRACEMCO,2022,3,253.0
Other Income_quarters,quarters,ULTRACEMCO,2022,6,110.0
Other Income_quarters,quarters,ULTRACEMCO,2022,9,146.0
Other Income_quarters,quarters,ULTRACEMCO,2022,12,130.0
Other Income_quarters,quarters,ULTRACEMCO,2023,3,123.0
Other Income_quarters,quarters,ULTRACEMCO,2023,6,177.0
Other Income_quarters,quarters,ULTRACEMCO,2023,9,171.0
Other Income_quarters,quarters,ULTRACEMCO,2023,12,146.0
Other Income_quarters,quarters,ULTRACEMCO,2024,3,73.0
Other Income_quarters,quarters,ULTRACEMCO,2024,6,201.0
Other Income_quarters,quarters,ULTRACEMCO,2024,9,221.0
Interest,quarters,ULTRACEMCO,2021,9,230.0
Interest,quarters,ULTRACEMCO,2021,12,182.0
Interest,quarters,ULTRACEMCO,2022,3,206.0
Interest,quarters,ULTRACEMCO,2022,6,216.0
Interest,quarters,ULTRACEMCO,2022,9,200.0
Interest,quarters,ULTRACEMCO,2022,12,215.0
Interest,quarters,ULTRACEMCO,2023,3,191.0
Interest,quarters,ULTRACEMCO,2023,6,211.0
Interest,quarters,ULTRACEMCO,2023,9,234.0
Interest,quarters,ULTRACEMCO,2023,12,262.0
Interest,quarters,ULTRACEMCO,2024,3,261.0
Interest,quarters,ULTRACEMCO,2024,6,256.0
Interest,quarters,ULTRACEMCO,2024,9,317.0
Depreciation,quarters,ULTRACEMCO,2021,9,677.0
Depreciation,quarters,ULTRACEMCO,2021,12,674.0
Depreciation,quarters,ULTRACEMCO,2022,3,703.0
Depreciation,quarters,ULTRACEMCO,2022,6,695.0
Depreciation,quarters,ULTRACEMCO,2022,9,708.0
Depreciation,quarters,ULTRACEMCO,2022,12,723.0
Depreciation,quarters,ULTRACEMCO,2023,3,762.0
Depreciation,quarters,ULTRACEMCO,2023,6,749.0
Depreciation,quarters,ULTRACEMCO,2023,9,798.0
Depreciation,quarters,ULTRACEMCO,2023,12,783.0
Depreciation,quarters,ULTRACEMCO,2024,3,815.0
Depreciation,quarters,ULTRACEMCO,2024,6,843.0
Depreciation,quarters,ULTRACEMCO,2024,9,904.0
Profit before tax,quarters,ULTRACEMCO,2021,9,1947.0
Profit before tax,quarters,ULTRACEMCO,2021,12,1634.0
Profit before tax,quarters,ULTRACEMCO,2022,3,2416.0
Profit before tax,quarters,ULTRACEMCO,2022,6,2293.0
Profit before tax,quarters,ULTRACEMCO,2022,9,1103.0
Profit before tax,quarters,ULTRACEMCO,2022,12,1527.0
Profit before tax,quarters,ULTRACEMCO,2023,3,2492.0
Profit before tax,quarters,ULTRACEMCO,2023,6,2267.0
Profit before tax,quarters,ULTRACEMCO,2023,9,1690.0
Profit before tax,quarters,ULTRACEMCO,2023,12,2355.0
Profit before tax,quarters,ULTRACEMCO,2024,3,3111.0
Profit before tax,quarters,ULTRACEMCO,2024,6,2142.0
Profit before tax,quarters,ULTRACEMCO,2024,9,1017.0
Tax %,quarters,ULTRACEMCO,2021,9,0.33
Tax %,quarters,ULTRACEMCO,2021,12,-0.05
Tax %,quarters,ULTRACEMCO,2022,3,-0.08
Tax %,quarters,ULTRACEMCO,2022,6,0.31
Tax %,quarters,ULTRACEMCO,2022,9,0.31
Tax %,quarters,ULTRACEMCO,2022,12,0.3
Tax %,quarters,ULTRACEMCO,2023,3,0.33
Tax %,quarters,ULTRACEMCO,2023,6,0.25
Tax %,quarters,ULTRACEMCO,2023,9,0.24
Tax %,quarters,ULTRACEMCO,2023,12,0.25
Tax %,quarters,ULTRACEMCO,2024,3,0.27
Tax %,quarters,ULTRACEMCO,2024,6,0.21
Tax %,quarters,ULTRACEMCO,2024,9,0.19
Net Profit_quarters,quarters,ULTRACEMCO,2021,9,1310.0
Net Profit_quarters,quarters,ULTRACEMCO,2021,12,1710.0
Net Profit_quarters,quarters,ULTRACEMCO,2022,3,2614.0
Net Profit_quarters,quarters,ULTRACEMCO,2022,6,1582.0
Net Profit_quarters,quarters,ULTRACEMCO,2022,9,759.0
Net Profit_quarters,quarters,ULTRACEMCO,2022,12,1063.0
Net Profit_quarters,quarters,ULTRACEMCO,2023,3,1670.0
Net Profit_quarters,quarters,ULTRACEMCO,2023,6,1690.0
Net Profit_quarters,quarters,ULTRACEMCO,2023,9,1280.0
Net Profit_quarters,quarters,ULTRACEMCO,2023,12,1775.0
Net Profit_quarters,quarters,ULTRACEMCO,2024,3,2259.0
Net Profit_quarters,quarters,ULTRACEMCO,2024,6,1695.0
Net Profit_quarters,quarters,ULTRACEMCO,2024,9,825.0
EPS in Rs,quarters,ULTRACEMCO,2021,9,45.5
EPS in Rs,quarters,ULTRACEMCO,2021,12,59.16
EPS in Rs,quarters,ULTRACEMCO,2022,3,90.78
EPS in Rs,quarters,ULTRACEMCO,2022,6,54.87
EPS in Rs,quarters,ULTRACEMCO,2022,9,26.18
EPS in Rs,quarters,ULTRACEMCO,2022,12,36.66
EPS in Rs,quarters,ULTRACEMCO,2023,3,57.71
EPS in Rs,quarters,ULTRACEMCO,2023,6,58.49
EPS in Rs,quarters,ULTRACEMCO,2023,9,44.39
EPS in Rs,quarters,ULTRACEMCO,2023,12,61.55
EPS in Rs,quarters,ULTRACEMCO,2024,3,78.22
EPS in Rs,quarters,ULTRACEMCO,2024,6,58.77
EPS in Rs,quarters,ULTRACEMCO,2024,9,28.4
promoters_quarterly,shareholding,ULTRACEMCO,2021,12,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2022,3,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2022,6,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2022,9,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2022,12,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2023,3,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2023,6,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2023,9,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2023,12,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2024,3,0.5996
promoters_quarterly,shareholding,ULTRACEMCO,2024,6,0.5998
promoters_quarterly,shareholding,ULTRACEMCO,2024,9,0.5999
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2021,12,0.1574
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2022,3,0.14029999999999998
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2022,6,0.13119999999999998
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2022,9,0.1406
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2022,12,0.1411
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2023,3,0.1477
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2023,6,0.15810000000000002
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2023,9,0.16649999999999998
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2023,12,0.182
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2024,3,0.17739999999999997
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2024,6,0.1815
foreign_institutions_quarterly,shareholding,ULTRACEMCO,2024,9,0.1795
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2021,12,0.1515
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2022,3,0.16390000000000002
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2022,6,0.1816
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2022,9,0.17300000000000001
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2022,12,0.174
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2023,3,0.1693
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2023,6,0.1595
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2023,9,0.15039999999999998
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2023,12,0.1368
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2024,3,0.1414
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2024,6,0.1383
domestic_institutions_quarterly,shareholding,ULTRACEMCO,2024,9,0.1408
government_quarterly,shareholding,ULTRACEMCO,2021,12,0.0005
government_quarterly,shareholding,ULTRACEMCO,2022,3,0.0005
government_quarterly,shareholding,ULTRACEMCO,2022,6,0.0005
government_quarterly,shareholding,ULTRACEMCO,2022,9,0.0005
government_quarterly,shareholding,ULTRACEMCO,2022,12,0.0005
government_quarterly,shareholding,ULTRACEMCO,2023,3,0.0005
government_quarterly,shareholding,ULTRACEMCO,2023,6,0.0005
government_quarterly,shareholding,ULTRACEMCO,2023,9,0.0005
government_quarterly,shareholding,ULTRACEMCO,2023,12,0.0005
government_quarterly,shareholding,ULTRACEMCO,2024,3,0.0005
government_quarterly,shareholding,ULTRACEMCO,2024,6,0.0005
government_quarterly,shareholding,ULTRACEMCO,2024,9,0.0005
public_quarterly,shareholding,ULTRACEMCO,2021,12,0.09
public_quarterly,shareholding,ULTRACEMCO,2022,3,0.09480000000000001
public_quarterly,shareholding,ULTRACEMCO,2022,6,0.0862
public_quarterly,shareholding,ULTRACEMCO,2022,9,0.085
public_quarterly,shareholding,ULTRACEMCO,2022,12,0.08349999999999999
public_quarterly,shareholding,ULTRACEMCO,2023,3,0.0814
public_quarterly,shareholding,ULTRACEMCO,2023,6,0.0809
public_quarterly,shareholding,ULTRACEMCO,2023,9,0.08109999999999999
public_quarterly,shareholding,ULTRACEMCO,2023,12,0.0795
public_quarterly,shareholding,ULTRACEMCO,2024,3,0.07919999999999999
public_quarterly,shareholding,ULTRACEMCO,2024,6,0.0782
public_quarterly,shareholding,ULTRACEMCO,2024,9,0.0775
others_quarterly,shareholding,ULTRACEMCO,2021,12,0.001
others_quarterly,shareholding,ULTRACEMCO,2022,3,0.0009
others_quarterly,shareholding,ULTRACEMCO,2022,6,0.0009
others_quarterly,shareholding,ULTRACEMCO,2022,9,0.0014000000000000002
others_quarterly,shareholding,ULTRACEMCO,2022,12,0.0013
others_quarterly,shareholding,ULTRACEMCO,2023,3,0.0015
others_quarterly,shareholding,ULTRACEMCO,2023,6,0.0014000000000000002
others_quarterly,shareholding,ULTRACEMCO,2023,9,0.0018
others_quarterly,shareholding,ULTRACEMCO,2023,12,0.0018
others_quarterly,shareholding,ULTRACEMCO,2024,3,0.0017000000000000001
others_quarterly,shareholding,ULTRACEMCO,2024,6,0.0017000000000000001
others_quarterly,shareholding,ULTRACEMCO,2024,9,0.0017000000000000001
No. of Shareholders,shareholding,ULTRACEMCO,2021,12,331319.0
No. of Shareholders,shareholding,ULTRACEMCO,2022,3,395972.0
No. of Shareholders,shareholding,ULTRACEMCO,2022,6,433196.0
No. of Shareholders,shareholding,ULTRACEMCO,2022,9,415403.0
No. of Shareholders,shareholding,ULTRACEMCO,2022,12,383971.0
No. of Shareholders,shareholding,ULTRACEMCO,2023,3,366437.0
No. of Shareholders,shareholding,ULTRACEMCO,2023,6,349281.0
No. of Shareholders,shareholding,ULTRACEMCO,2023,9,347904.0
No. of Shareholders,shareholding,ULTRACEMCO,2023,12,342422.0
No. of Shareholders,shareholding,ULTRACEMCO,2024,3,357627.0
No. of Shareholders,shareholding,ULTRACEMCO,2024,6,353565.0
No. of Shareholders,shareholding,ULTRACEMCO,2024,9,356405.0
Sales_profit-loss,profit-loss,WIPRO,2013,3,37430.0
Sales_profit-loss,profit-loss,WIPRO,2014,3,43424.0
Sales_profit-loss,profit-loss,WIPRO,2015,3,46951.0
Sales_profit-loss,profit-loss,WIPRO,2016,3,51244.0
Sales_profit-loss,profit-loss,WIPRO,2017,3,55448.0
Sales_profit-loss,profit-loss,WIPRO,2018,3,54487.0
Sales_profit-loss,profit-loss,WIPRO,2019,3,59019.0
Sales_profit-loss,profit-loss,WIPRO,2020,3,61138.0
Sales_profit-loss,profit-loss,WIPRO,2021,3,61935.0
Sales_profit-loss,profit-loss,WIPRO,2022,3,79312.0
Sales_profit-loss,profit-loss,WIPRO,2023,3,90488.0
Sales_profit-loss,profit-loss,WIPRO,2024,3,89760.0
Expenses_profit-loss,profit-loss,WIPRO,2013,3,29773.0
Expenses_profit-loss,profit-loss,WIPRO,2014,3,33788.0
Expenses_profit-loss,profit-loss,WIPRO,2015,3,36652.0
Expenses_profit-loss,profit-loss,WIPRO,2016,3,40448.0
Expenses_profit-loss,profit-loss,WIPRO,2017,3,44128.0
